admin4pcode,month,beneficiaries,cluster
C6389,jan,61,Mine Action
C6424,feb,36,Mine Action
C6631,feb,46,Mine Action
C6724,feb,519,Mine Action
C6755,feb,223,Mine Action
C6755,jan,339,Mine Action
C1020,feb,1475,General Protection
C1021,jan,30,General Protection
C1022,feb,549,General Protection
C1022,jan,232,General Protection
C1025,feb,91,General Protection
C1025,jan,58,General Protection
C1026,jan,5,General Protection
C1139,feb,3110,General Protection
C1139,jan,270,General Protection
C1187,jan,1,General Protection
C1188,feb,448,General Protection
C1188,jan,220,General Protection
C1198,jan,1,General Protection
C1202,feb,5902,General Protection
C1202,jan,873,General Protection
C1209,feb,1199,General Protection
C1209,jan,438,General Protection
C1211,jan,1,General Protection
C1213,jan,1,General Protection
C1250,feb,4,General Protection
C1250,jan,4,General Protection
C1351,jan,265,General Protection
C1352,jan,308,General Protection
C1356,jan,355,General Protection
C1362,jan,159,General Protection
C1366,feb,4461,General Protection
C1366,jan,551,General Protection
C1376,jan,6,General Protection
C1378,jan,334,General Protection
C1404,jan,2,General Protection
C1424,feb,10,General Protection
C1424,jan,11,General Protection
C1426,feb,18092,General Protection
C1426,jan,312,General Protection
C1427,feb,1048,General Protection
C1435,jan,17,General Protection
C1437,feb,22,General Protection
C1447,feb,167,General Protection
C1452,feb,81,General Protection
C1456,feb,305,General Protection
C1467,feb,8,General Protection
C1467,jan,8,General Protection
C1496,feb,69,General Protection
C1497,feb,97,General Protection
C1497,jan,50,General Protection
C1499,feb,192,General Protection
C1499,jan,2,General Protection
C1502,feb,1,General Protection
C1524,feb,1335,General Protection
C1541,feb,109,General Protection
C1552,feb,60,General Protection
C1556,jan,1,General Protection
C1557,feb,196,General Protection
C1559,feb,136,General Protection
C1559,jan,54,General Protection
C1561,feb,1207,General Protection
C1561,jan,420,General Protection
C1564,feb,6854,General Protection
C1564,jan,1041,General Protection
C1565,feb,32,General Protection
C1566,feb,466,General Protection
C1566,jan,17,General Protection
C1568,feb,8,General Protection
C1572,feb,78,General Protection
C1573,jan,1,General Protection
C1574,feb,14,General Protection
C1574,jan,3,General Protection
C1575,feb,16,General Protection
C1577,jan,1,General Protection
C1579,feb,4,General Protection
C1581,feb,76,General Protection
C1581,jan,19,General Protection
C1582,feb,32,General Protection
C1595,feb,49,General Protection
C1597,feb,46,General Protection
C1599,feb,9,General Protection
C1599,jan,1,General Protection
C1601,feb,9,General Protection
C1605,feb,15,General Protection
C1605,jan,2,General Protection
C1609,jan,4,General Protection
C1614,feb,1,General Protection
C1636,feb,7,General Protection
C1643,feb,232,General Protection
C1643,jan,322,General Protection
C1658,feb,2,General Protection
C1663,jan,308,General Protection
C1664,feb,120,General Protection
C1665,feb,28,General Protection
C1667,feb,1,General Protection
C1672,feb,68,General Protection
C2220,feb,27,General Protection
C2220,jan,17,General Protection
C3866,feb,6,General Protection
C3871,feb,8382,General Protection
C3871,jan,323,General Protection
C3875,feb,30,General Protection
C3879,feb,25,General Protection
C3904,feb,420,General Protection
C3904,jan,91,General Protection
C3905,feb,297,General Protection
C3905,jan,70,General Protection
C3906,feb,75,General Protection
C3932,feb,88,General Protection
C3937,jan,36,General Protection
C3938,feb,182,General Protection
C3939,feb,20,General Protection
C3939,jan,2,General Protection
C3941,feb,171,General Protection
C3941,jan,248,General Protection
C3942,feb,554,General Protection
C3942,jan,97,General Protection
C3943,feb,1918,General Protection
C3943,jan,498,General Protection
C3944,feb,143,General Protection
C3944,jan,59,General Protection
C3945,jan,21,General Protection
C3946,jan,8,General Protection
C3947,feb,2883,General Protection
C3947,jan,404,General Protection
C3948,jan,23,General Protection
C3949,feb,3002,General Protection
C3949,jan,240,General Protection
C3950,feb,74,General Protection
C3951,feb,42,General Protection
C3953,jan,26,General Protection
C4114,feb,12,General Protection
C4115,feb,1949,General Protection
C4115,jan,211,General Protection
C4116,feb,13,General Protection
C4116,jan,19,General Protection
C4117,feb,240,General Protection
C4121,feb,2608,General Protection
C4121,jan,520,General Protection
C4122,feb,780,General Protection
C4122,jan,45,General Protection
C4123,jan,43,General Protection
C4124,feb,107,General Protection
C4124,jan,48,General Protection
C4125,feb,227,General Protection
C4125,jan,92,General Protection
C4126,feb,871,General Protection
C4126,jan,89,General Protection
C4127,feb,2094,General Protection
C4127,jan,173,General Protection
C4129,feb,376,General Protection
C4129,jan,1351,General Protection
C4130,feb,2530,General Protection
C4130,jan,710,General Protection
C4131,feb,4734,General Protection
C4131,jan,1519,General Protection
C4132,feb,9,General Protection
C4132,jan,13,General Protection
C4134,feb,156,General Protection
C4137,feb,135,General Protection
C4138,feb,4,General Protection
C4138,jan,5,General Protection
C4139,feb,267,General Protection
C4140,feb,594,General Protection
C4140,jan,14,General Protection
C4142,jan,7,General Protection
C4143,feb,264,General Protection
C4143,jan,31,General Protection
C4145,feb,57,General Protection
C4145,jan,92,General Protection
C4151,feb,10,General Protection
C4151,jan,3,General Protection
C4157,feb,1599,General Protection
C4157,jan,474,General Protection
C4159,jan,2,General Protection
C4164,feb,514,General Protection
C4164,jan,135,General Protection
C4165,feb,6,General Protection
C4169,feb,14,General Protection
C4172,feb,49,General Protection
C4172,jan,37,General Protection
C4174,feb,30,General Protection
C4174,jan,16,General Protection
C4176,feb,314,General Protection
C4176,jan,26,General Protection
C4178,feb,13,General Protection
C4178,jan,1,General Protection
C4180,feb,3,General Protection
C4180,jan,4,General Protection
C4184,jan,48,General Protection
C4198,jan,18,General Protection
C4199,feb,856,General Protection
C4199,jan,547,General Protection
C4210,feb,27,General Protection
C4217,feb,14,General Protection
C4221,jan,33,General Protection
C4223,jan,10,General Protection
C4231,feb,1,General Protection
C4252,feb,1033,General Protection
C4252,jan,282,General Protection
C4255,feb,95,General Protection
C4259,feb,40,General Protection
C4263,feb,1,General Protection
C4268,feb,11,General Protection
C4268,jan,29,General Protection
C4269,feb,23,General Protection
C4269,jan,13,General Protection
C4271,feb,14,General Protection
C4271,jan,24,General Protection
C4278,feb,211,General Protection
C4278,jan,36,General Protection
C4280,feb,13,General Protection
C4281,jan,20,General Protection
C4283,feb,12,General Protection
C4283,jan,20,General Protection
C4284,jan,27,General Protection
C4288,feb,28,General Protection
C4289,feb,22,General Protection
C4290,feb,10,General Protection
C4290,jan,14,General Protection
C4294,feb,21,General Protection
C4295,feb,23,General Protection
C4296,feb,35,General Protection
C4296,jan,42,General Protection
C4297,feb,10,General Protection
C4303,feb,18,General Protection
C4306,feb,38,General Protection
C4306,jan,37,General Protection
C4319,feb,14,General Protection
C4320,jan,3,General Protection
C4323,jan,3,General Protection
C4330,feb,317,General Protection
C6333,jan,6,General Protection
C6334,jan,4,General Protection
C6389,feb,313,General Protection
C6389,jan,148,General Protection
C6394,jan,144,General Protection
C6395,jan,134,General Protection
C6398,feb,200,General Protection
C6402,feb,30,General Protection
C6609,feb,14,General Protection
C6616,feb,114,General Protection
C6619,feb,216,General Protection
C6669,feb,50,General Protection
C6669,jan,6,General Protection
C6690,jan,20,General Protection
C6692,feb,22,General Protection
C6692,jan,281,General Protection
C6693,feb,299,General Protection
C6693,jan,142,General Protection
C6715,jan,22,General Protection
C6755,feb,356,General Protection
C6755,jan,480,General Protection
C6781,feb,16,General Protection
C7466,feb,86,General Protection
C7522,feb,69,General Protection
C7930,feb,12,General Protection
C8123,feb,155,General Protection
C8123,jan,466,General Protection
C8135,jan,37,General Protection
C8146,feb,397,General Protection
C8149,feb,50,General Protection
C8178,feb,122,General Protection
C8178,jan,245,General Protection
C8196,jan,1,General Protection
C8384,feb,10,General Protection
C8390,feb,12,General Protection
C1020,feb,16,NFI
C1021,jan,19,NFI
C1025,feb,18,NFI
C1025,jan,8,NFI
C1333,jan,11,NFI
C1366,feb,136,NFI
C1366,jan,21,NFI
C1426,jan,6,NFI
C1433,jan,5,NFI
C1524,feb,5,NFI
C1557,jan,6,NFI
C1561,jan,34,NFI
C1564,feb,10,NFI
C1564,jan,3,NFI
C1566,feb,1,NFI
C1566,jan,8,NFI
C1574,jan,6,NFI
C3905,jan,6,NFI
C3938,jan,7,NFI
C3942,jan,884,NFI
C3945,jan,2,NFI
C3949,feb,1604,NFI
C3949,jan,17,NFI
C3951,feb,7,NFI
C4115,feb,3274,NFI
C4117,feb,1960,NFI
C4120,feb,4,NFI
C4121,jan,5,NFI
C4122,jan,5,NFI
C4127,jan,6,NFI
C4129,feb,2748,NFI
C4129,jan,18,NFI
C4130,feb,128,NFI
C4130,jan,153,NFI
C4131,feb,892,NFI
C4131,jan,11,NFI
C4132,jan,6,NFI
C4133,jan,5,NFI
C4140,jan,7,NFI
C4141,feb,2,NFI
C4146,jan,6,NFI
C4164,feb,6,NFI
C4199,feb,2500,NFI
C4215,jan,34,NFI
C4252,feb,1000,NFI
C4330,feb,574,NFI
C6389,feb,8,NFI
C6389,jan,5,NFI
C6631,jan,7,NFI
C6690,jan,6,NFI
C6693,feb,5,NFI
C6755,feb,14,NFI
C6755,jan,4,NFI
C1020,feb,18,Shelter
C1021,jan,22,Shelter
C1025,jan,2,Shelter
C1366,feb,6,Shelter
C1366,jan,16,Shelter
C1370,feb,8,Shelter
C1370,jan,29,Shelter
C1426,jan,29,Shelter
C1515,feb,19,Shelter
C1524,feb,19,Shelter
C1524,jan,107,Shelter
C1557,jan,6,Shelter
C1561,jan,30,Shelter
C1564,feb,10,Shelter
C1564,jan,16,Shelter
C1566,jan,8,Shelter
C1574,jan,6,Shelter
C1643,jan,122,Shelter
C1663,jan,191,Shelter
C1664,jan,144,Shelter
C2227,jan,448,Shelter
C3942,jan,5,Shelter
C3943,feb,3869,Shelter
C3944,feb,40,Shelter
C3945,jan,2,Shelter
C3949,feb,296,Shelter
C3949,jan,3846,Shelter
C3951,feb,7,Shelter
C4115,feb,325,Shelter
C4120,feb,4,Shelter
C4121,feb,829,Shelter
C4121,jan,657,Shelter
C4126,feb,86,Shelter
C4129,feb,1512,Shelter
C4129,jan,12,Shelter
C4130,feb,2163,Shelter
C4130,jan,7,Shelter
C4131,feb,6,Shelter
C4132,jan,5,Shelter
C4136,feb,16,Shelter
C4140,feb,354,Shelter
C4140,jan,7,Shelter
C4141,feb,2,Shelter
C4164,feb,6,Shelter
C4176,feb,20,Shelter
C6389,feb,7,Shelter
C6389,jan,10,Shelter
C6631,jan,7,Shelter
C6690,jan,6,Shelter
C6693,jan,170,Shelter
C6755,feb,26,Shelter
C6766,feb,7,Shelter
C8209,jan,38,Shelter
