admin1pcode,governorate,admin2pcode,district,admin3pcode,sub_district,admin4pcode,community,is_2022,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,cumulative,activity,cluster
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5490,Kafrun Badra,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5496,Kafrun (Mashta Elhiu),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5497,Ein Ellabni,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5498,Battar,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5499,Inata (Mashta Elhiu),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5500,Beit Akrush,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5501,Hikr Kaber,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5502,Baqtu,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5503,Hefnet Elmawarneh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5504,Basira (Mashta Elhiu),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5505,Bismaqa (Mashta Elhiu),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5506,Bsarsar,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5507,Jenin,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5508,Nabe Karkar,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5509,Mashta Elhiu,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5510,Mlihet Dweir Elmaluah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5511,Wadi Elmajawi,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5512,Mahiri Elmawarneh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5513,Mahiri Elrum,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100301,Mashta Elhiu,C5514,Bafrun Haydar,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5515,Mjeidel - Safita,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5516,Ein Elsahen,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5517,Bariqiyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5518,Haba,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5519,Basatin,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5520,Jdidet Hazur,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5521,Zafarana,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100302,Bariqiyeh,C5522,Nomra Castle,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100303,Sibbeh,C5523,Ein Eltineh (Sibbeh),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100303,Sibbeh,C5524,Sibbeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100303,Sibbeh,C5525,Arus - Batlaus,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100303,Sibbeh,C5526,Jreinat,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100303,Sibbeh,C5527,Matbat,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100303,Sibbeh,C5528,Kafr Jawaya,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100303,Sibbeh,C7809,Husn Suleiman,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5529,Beit Ahmed Wanus,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5530,Beit - Elsafyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5531,Harmel,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5532,Meisrat,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5533,Madafa - Kafr Deif,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5534,Matras,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5535,Taltrams,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5536,Tal Waawaa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5537,Habrun,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5538,Ein Dabesh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5539,Jeb Elamlas,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5540,Hikr Jeb Elamlas,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5541,Tallet Elkhader,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5542,Dreikish Zreib,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5543,Dweir Elteiee,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5544,Tleiee,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5545,Sisniyyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5546,Dora - Baddada,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100304,Sisniyyeh,C5547,Kherbet Eljeb,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5475,Bshabta,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5548,Dahr Shiha,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5549,Hikr Elsheikh Mahmud,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5550,Ras Mandu,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5551,Rweiset Hamdan,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5552,Bonyah,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5553,Bostan - Sarstan,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5554,Sur - Bsorm,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5555,Rweiset Elhayek,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5556,Jarwiyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5557,Ras El-Khashufeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5558,Beit Salami,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5559,Hdeidat,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5560,Osqof,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5561,Majd Elbostan - Majdalun,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1003,Safita,SY100305,Ras El-Khashufeh,C5562,Mashrafet Kahla,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5563,Bheisis,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5564,Oweiniyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5565,Bqoo - Baqaa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5566,Beit Yusuf,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5567,Breikeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5568,Habsu - Hurriyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5569,Zakiyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5570,Ein Eljash,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5571,Tuffaha (Dreikish),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5572,Beit Shohar,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5573,Beit Shbat,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5574,Mraj,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5575,Ein Ghalim,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5576,Shweihdat,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5577,Hamush Raslan,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5578,Beit Elkhatib (Dreikish),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5579,Bmahsar,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5580,Bweidet Msallam,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5581,Afsuniyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5582,Jbab (Dreikish),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5583,Joret Elshatbush,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5584,Dweir Eloweineh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5585,Sreighis - Sraj,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5586,Dreikish,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100400,Dreikish,C5587,Kafr Shagher,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5588,Dweila - Dreikish,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5589,Delbeh - Dreikish,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5590,Ein Eljajeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5591,Zaghrin - Zaghrid,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5592,Jabal Hamad,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5593,Jneinet Raslan,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5594,Hir Barfa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5595,Bshams,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5596,Safasif,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5597,Krafs,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5598,Fajlit,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100401,Jneinet Raslan,C5599,Qenniyeh Jarwa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5600,Jras,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5601,Joret Eljawamis,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5602,Beit Elraheb,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5603,Dahr Matru,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5604,Milaja (Hamin),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5605,Hababa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5606,Mastaba,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100402,Hamin,C5607,Hamin,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5608,Bustan Elsoj,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5609,Ein Eldahab,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5610,Dweir Raslan,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5611,Deiruneh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5612,Beit Elwaqaf,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5613,Hilata,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5614,Bnumra - Dreikish,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5615,Mamura,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5616,Hamis,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5617,Bjennet Eljerd,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5618,Oweinat (Dweir Raslan),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5619,Bamna,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1004,Dreikish,SY100403,Dweir Raslan,C5620,Qleiah (Dweir Raslan),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5621,Tanghari,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5622,Beith Elqalaa,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5623,Ein Elkbir,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5624,Tajiyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5625,Mjeidel (Sheikh Badr),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5626,Burda (Sheikh Badr),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5627,Asaliyeh (Sheikh Badr),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5628,Niha (Sheikh Badr),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5629,Benjara,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5631,Wardiyeh (Sheikh Badr),NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5632,Zreika,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5633,Bghamlikh - Ghamama,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5634,Bezraile,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5635,Bathaniya,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5636,Dabibiyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5637,Nimriyeh,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
SY10,Tartous,SY1005,Sheikh Badr,SY100500,Sheikh Badr,C5638,Sheikh Badr,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ISIMM,CCCM
